32766,5112,1672,40,110
32766,5125,1662,47,84
32766,5089,1665,74,65
32766,5105,1643,84,67
32766,5125,1650,89,51
32766,5113,1656,90,61
32766,5106,1655,73,73
32766,5110,1667,55,83
32766,5115,1658,70,72
32766,5104,1661,66,77
32766,5091,1675,113,50
32766,5125,1660,70,69
32766,5105,1648,83,98
32766,5130,1658,78,81
32766,5114,1659,78,62
32766,5121,1665,47,92
32766,5120,1660,69,61
32766,5118,1652,83,51
32766,5111,1653,60,77
32766,5121,1650,91,68
32766,5125,1657,65,82
32766,5113,1668,77,83
32766,5121,1660,75,59
32766,5117,1646,80,66
32766,5105,1659,70,61
32766,5117,1671,77,74
32766,5109,1652,61,81
32766,5133,1665,89,77
32766,5140,1677,90,67
32766,5133,1654,61,64
32766,5131,1659,95,67
32766,5145,1660,50,98
32766,5124,1664,85,54
32766,5127,1660,75,67
32766,5141,1666,75,48
32766,5141,1667,61,64
32766,5135,1661,70,62
32766,5157,1649,102,54
32766,5130,1678,78,65
32766,5134,1671,72,69
32766,5144,1653,84,59
32766,5150,1684,50,60
32766,5145,1688,109,41
32766,5152,1665,76,84
32766,5177,1664,58,69
32766,5143,1660,41,69
32766,5158,1689,110,74
32766,5158,1679,72,54
32766,5153,1677,57,76
32766,5163,1668,77,60
32766,5152,1672,76,64
32766,5149,1668,94,70
32766,5159,1675,78,68
32766,5153,1669,83,74
32766,5150,1660,83,80
32766,5142,1682,72,54
32766,5168,1648,119,45
32766,5155,1659,77,62
32766,5157,1670,74,74
32766,5150,1681,76,70
32766,5172,1640,86,80
32766,5166,1657,83,72
32766,5157,1672,66,73
32766,5160,1676,65,65
32766,5158,1654,60,86
32766,5156,1681,55,41
32766,5154,1681,59,56
32766,5151,1669,58,72
32766,5159,1681,65,65
32766,5166,1644,80,40
32766,5183,1655,78,40
32766,5166,1667,57,80
32766,5173,1659,94,46
32766,5147,1671,74,51
32766,5179,1679,109,49
32766,5137,1659,101,31
32766,5164,1678,58,60
32766,5160,1673,69,90
32766,5156,1675,55,51
32766,5157,1665,90,82
32766,5151,1670,65,81
32766,5163,1672,90,77
32766,5162,1669,82,61
32766,5151,1667,87,68
32766,5158,1665,63,59
32766,5177,1664,98,72
